airline_id,airline_name,airline_created_date,promotion_id,promotion_name,promotion_comments,reward_id,reward_name,reward_comments,redemption_id,redemption_date,passenger_id,miles_used
84,Global Jet 84,2000-12-02,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,721,Free Meal Coupon,Expiry: 72 days after redemption,24517,2026-01-29,8874,2671
16,SkyBound 16,1975-12-03,448,First Class Access 2026,Valid for flights over 995 miles,740,Free Meal Coupon,Expiry: 71 days after redemption,24518,2026-01-23,6836,18242
13,SkyBound 13,1977-02-28,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,24519,2026-02-21,8156,8000
30,Horizon Airways 30,2013-08-25,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,24520,2026-02-27,8658,4127
60,Horizon Airways 60,1984-08-20,457,Business Class Upgrade 2026,Valid for flights over 1650 miles,710,Lounge Access Coupon,Expiry: 48 days after redemption,24521,2026-02-08,7954,19386
99,Global Jet 99,2001-05-11,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,721,Free Meal Coupon,Expiry: 72 days after redemption,24522,2026-02-19,7452,5102
42,Horizon Airways 42,1987-03-11,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,707,Free Meal Coupon,Expiry: 55 days after redemption,24523,2026-02-01,9888,18286
2,Horizon Airways 2,1974-06-11,496,Black Friday Fly 2026,Valid for flights over 4842 miles,772,Extra Baggage Coupon,Expiry: 40 days after redemption,24524,2026-01-20,6519,5876
95,Horizon Airways 95,1978-05-20,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24525,2026-01-08,9208,1761
67,SkyBound 67,2014-03-26,424,First Class Access 2026,Valid for flights over 1467 miles,779,Lounge Access Coupon,Expiry: 31 days after redemption,24526,2026-01-12,9920,10944
32,Global Jet 32,2005-05-23,492,Black Friday Fly 2026,Valid for flights over 3942 miles,751,Extra Baggage Coupon,Expiry: 56 days after redemption,24527,2026-01-12,6236,15304
100,SkyBound 100,2011-02-14,408,First Class Access 2026,Valid for flights over 558 miles,759,Extra Baggage Coupon,Expiry: 88 days after redemption,24528,2026-01-05,6279,14539
55,Horizon Airways 55,1970-06-13,466,Summer Miles 2026,Valid for flights over 3976 miles,715,Lounge Access Coupon,Expiry: 47 days after redemption,24529,2026-02-24,8148,11190
94,Horizon Airways 94,1983-12-02,466,Summer Miles 2026,Valid for flights over 3976 miles,715,Lounge Access Coupon,Expiry: 47 days after redemption,24530,2026-01-16,5058,15188
77,Horizon Airways 77,1984-10-12,465,Black Friday Fly 2026,Valid for flights over 3040 miles,733,Double Points Coupon,Expiry: 40 days after redemption,24531,2026-01-11,8216,20052
84,Global Jet 84,2000-12-02,466,Summer Miles 2026,Valid for flights over 3976 miles,715,Lounge Access Coupon,Expiry: 47 days after redemption,24532,2026-02-16,6785,7268
52,Global Jet 52,2016-05-12,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,24533,2026-02-01,7983,22634
65,Horizon Airways 65,1992-07-02,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,24534,2026-01-30,9705,22508
41,AeroSwift 41,1972-10-03,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,24535,2026-01-28,9881,4692
11,Global Jet 11,1993-07-11,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,24536,2026-01-10,9887,3935
28,SkyBound 28,2008-10-29,476,Holiday Special 2026,Valid for flights over 1909 miles,739,Priority Boarding Coupon,Expiry: 57 days after redemption,24537,2026-01-09,9468,13813
91,Global Jet 91,1979-09-29,455,Holiday Special 2026,Valid for flights over 959 miles,704,Extra Baggage Coupon,Expiry: 35 days after redemption,24538,2026-02-18,8618,23140
62,AeroSwift 62,1972-07-15,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,24539,2026-01-20,7865,8312
29,Horizon Airways 29,1993-05-29,487,Black Friday Fly 2026,Valid for flights over 4790 miles,780,Lounge Access Coupon,Expiry: 56 days after redemption,24540,2026-02-12,8700,1246
1,SkyBound 1,1974-11-29,448,First Class Access 2026,Valid for flights over 995 miles,781,Priority Boarding Coupon,Expiry: 62 days after redemption,24541,2026-01-02,6814,13179
99,Global Jet 99,2001-05-11,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,734,Double Points Coupon,Expiry: 53 days after redemption,24542,2026-01-17,8682,4481
86,AeroSwift 86,1999-08-09,414,Black Friday Fly 2026,Valid for flights over 901 miles,778,Priority Boarding Coupon,Expiry: 44 days after redemption,24543,2026-01-02,5852,21091
68,Oceanic Air 68,2011-06-25,434,Black Friday Fly 2026,Valid for flights over 1023 miles,765,Free Meal Coupon,Expiry: 85 days after redemption,24544,2026-01-25,7753,22618
77,Horizon Airways 77,1984-10-12,477,First Class Access 2026,Valid for flights over 4678 miles,767,Double Points Coupon,Expiry: 82 days after redemption,24545,2026-01-12,6244,14962
83,Global Jet 83,2001-11-03,466,Summer Miles 2026,Valid for flights over 3976 miles,735,Double Points Coupon,Expiry: 46 days after redemption,24546,2026-03-01,9313,6931
84,Global Jet 84,2000-12-02,460,Business Class Upgrade 2026,Valid for flights over 1567 miles,766,Priority Boarding Coupon,Expiry: 43 days after redemption,24547,2026-01-06,8108,19851
47,Oceanic Air 47,2001-02-17,408,First Class Access 2026,Valid for flights over 558 miles,759,Extra Baggage Coupon,Expiry: 88 days after redemption,24548,2026-01-02,5144,22182
29,Horizon Airways 29,1993-05-29,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,24549,2026-01-14,9067,13650
68,Oceanic Air 68,2011-06-25,436,Holiday Special 2026,Valid for flights over 1518 miles,800,Free Meal Coupon,Expiry: 50 days after redemption,24550,2026-01-28,9355,8181
46,SkyBound 46,1993-11-20,402,First Class Access 2026,Valid for flights over 3665 miles,763,Extra Baggage Coupon,Expiry: 44 days after redemption,24551,2026-01-08,7584,19164
80,Global Jet 80,1981-07-11,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24552,2026-01-24,7543,24952
54,Global Jet 54,1981-01-15,457,Business Class Upgrade 2026,Valid for flights over 1650 miles,710,Lounge Access Coupon,Expiry: 48 days after redemption,24553,2026-03-02,9599,18184
52,Global Jet 52,2016-05-12,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,24554,2026-02-14,6178,14846
18,Global Jet 18,2011-11-25,460,Business Class Upgrade 2026,Valid for flights over 1567 miles,766,Priority Boarding Coupon,Expiry: 43 days after redemption,24555,2026-02-03,6516,3602
96,AeroSwift 96,1998-09-18,449,Black Friday Fly 2026,Valid for flights over 2932 miles,756,Priority Boarding Coupon,Expiry: 55 days after redemption,24556,2026-01-23,5150,16119
81,SkyBound 81,1994-02-27,439,Holiday Special 2026,Valid for flights over 4949 miles,705,Extra Baggage Coupon,Expiry: 60 days after redemption,24557,2026-01-19,8876,13161
49,Oceanic Air 49,2001-08-21,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,24558,2026-02-07,5456,19670
58,AeroSwift 58,1978-11-08,449,Black Friday Fly 2026,Valid for flights over 2932 miles,756,Priority Boarding Coupon,Expiry: 55 days after redemption,24559,2026-02-03,8740,18950
100,SkyBound 100,2011-02-14,471,Holiday Special 2026,Valid for flights over 1726 miles,727,Free Meal Coupon,Expiry: 47 days after redemption,24560,2026-02-04,8305,11163
50,Horizon Airways 50,2011-05-26,498,Holiday Special 2026,Valid for flights over 1676 miles,746,Extra Baggage Coupon,Expiry: 38 days after redemption,24561,2026-02-08,7892,9304
31,Horizon Airways 31,2000-07-31,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,24562,2026-01-11,6863,22412
85,Global Jet 85,1992-05-03,448,First Class Access 2026,Valid for flights over 995 miles,740,Free Meal Coupon,Expiry: 71 days after redemption,24563,2026-01-29,6517,7936
49,Oceanic Air 49,2001-08-21,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,24564,2026-01-03,8822,4775
11,Global Jet 11,1993-07-11,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,24565,2026-02-23,6955,3404
4,SkyBound 4,1983-04-06,448,First Class Access 2026,Valid for flights over 995 miles,748,Double Points Coupon,Expiry: 83 days after redemption,24566,2026-02-04,6769,4577
31,Horizon Airways 31,2000-07-31,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,796,Extra Baggage Coupon,Expiry: 61 days after redemption,24567,2026-01-27,9682,5951
82,Oceanic Air 82,1987-08-30,419,Business Class Upgrade 2026,Valid for flights over 2580 miles,792,Lounge Access Coupon,Expiry: 86 days after redemption,24568,2026-01-25,7826,15771
65,Horizon Airways 65,1992-07-02,482,First Class Access 2026,Valid for flights over 4221 miles,724,Double Points Coupon,Expiry: 59 days after redemption,24569,2026-01-23,7701,8572
9,AeroSwift 9,1970-05-09,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,24570,2026-01-27,7838,13846
35,SkyBound 35,2003-05-26,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,24571,2026-01-27,8789,23851
58,AeroSwift 58,1978-11-08,461,Business Class Upgrade 2026,Valid for flights over 4004 miles,774,Lounge Access Coupon,Expiry: 41 days after redemption,24572,2026-02-07,9188,7466
77,Horizon Airways 77,1984-10-12,498,Holiday Special 2026,Valid for flights over 1676 miles,746,Extra Baggage Coupon,Expiry: 38 days after redemption,24573,2026-01-22,9841,19850
86,AeroSwift 86,1999-08-09,466,Summer Miles 2026,Valid for flights over 3976 miles,735,Double Points Coupon,Expiry: 46 days after redemption,24574,2026-01-07,8816,2772
95,Horizon Airways 95,1978-05-20,459,Holiday Special 2026,Valid for flights over 2619 miles,711,Extra Baggage Coupon,Expiry: 84 days after redemption,24575,2026-02-24,7715,17986
29,Horizon Airways 29,1993-05-29,469,Summer Miles 2026,Valid for flights over 2081 miles,750,Double Points Coupon,Expiry: 59 days after redemption,24576,2026-01-09,9987,9117
35,SkyBound 35,2003-05-26,457,Business Class Upgrade 2026,Valid for flights over 1650 miles,710,Lounge Access Coupon,Expiry: 48 days after redemption,24577,2026-02-06,7885,11615
54,Global Jet 54,1981-01-15,492,Black Friday Fly 2026,Valid for flights over 3942 miles,764,Free Meal Coupon,Expiry: 49 days after redemption,24578,2026-02-02,8023,20755
43,Horizon Airways 43,1971-03-11,436,Holiday Special 2026,Valid for flights over 1518 miles,800,Free Meal Coupon,Expiry: 50 days after redemption,24579,2026-01-17,9397,7595
11,Global Jet 11,1993-07-11,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,24580,2026-01-02,5909,17497
74,Horizon Airways 74,2000-04-28,487,Black Friday Fly 2026,Valid for flights over 4790 miles,780,Lounge Access Coupon,Expiry: 56 days after redemption,24581,2026-02-02,8206,13703
99,Global Jet 99,2001-05-11,487,Black Friday Fly 2026,Valid for flights over 4790 miles,780,Lounge Access Coupon,Expiry: 56 days after redemption,24582,2026-01-23,5096,6252
69,Oceanic Air 69,1992-04-13,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,712,Extra Baggage Coupon,Expiry: 66 days after redemption,24583,2026-01-07,8608,15453
68,Oceanic Air 68,2011-06-25,492,Black Friday Fly 2026,Valid for flights over 3942 miles,751,Extra Baggage Coupon,Expiry: 56 days after redemption,24584,2026-01-15,6359,13434
17,Global Jet 17,2016-06-22,414,Black Friday Fly 2026,Valid for flights over 901 miles,778,Priority Boarding Coupon,Expiry: 44 days after redemption,24585,2026-02-04,9259,1254
32,Global Jet 32,2005-05-23,492,Black Friday Fly 2026,Valid for flights over 3942 miles,797,Lounge Access Coupon,Expiry: 30 days after redemption,24586,2026-02-11,9630,24017
86,AeroSwift 86,1999-08-09,420,First Class Access 2026,Valid for flights over 3191 miles,789,Double Points Coupon,Expiry: 35 days after redemption,24587,2026-02-05,5113,3051
44,Global Jet 44,1991-05-25,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,24588,2026-01-19,7710,7237
73,Horizon Airways 73,1989-01-26,402,First Class Access 2026,Valid for flights over 3665 miles,763,Extra Baggage Coupon,Expiry: 44 days after redemption,24589,2026-01-23,9372,17058
73,Horizon Airways 73,1989-01-26,431,Holiday Special 2026,Valid for flights over 4118 miles,736,Free Meal Coupon,Expiry: 78 days after redemption,24590,2026-02-22,5107,3114
54,Global Jet 54,1981-01-15,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,24591,2026-02-12,9717,6941
14,Oceanic Air 14,1971-02-01,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,24592,2026-02-01,8455,13191
74,Horizon Airways 74,2000-04-28,492,Black Friday Fly 2026,Valid for flights over 3942 miles,729,Double Points Coupon,Expiry: 70 days after redemption,24593,2026-02-01,8606,23395
63,Global Jet 63,2008-03-19,454,Black Friday Fly 2026,Valid for flights over 2303 miles,741,Priority Boarding Coupon,Expiry: 44 days after redemption,24594,2026-01-21,8218,24161
97,Oceanic Air 97,1981-01-09,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24595,2026-01-21,6363,4453
33,AeroSwift 33,2018-08-26,419,Business Class Upgrade 2026,Valid for flights over 2580 miles,792,Lounge Access Coupon,Expiry: 86 days after redemption,24596,2026-03-01,8102,12269
31,Horizon Airways 31,2000-07-31,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,24597,2026-02-22,7313,6393
30,Horizon Airways 30,2013-08-25,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24598,2026-01-12,8119,13563
90,Global Jet 90,2013-12-21,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,734,Double Points Coupon,Expiry: 53 days after redemption,24599,2026-01-01,7360,7239
24,Global Jet 24,1991-07-29,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,24600,2026-01-16,5425,9427
96,AeroSwift 96,1998-09-18,444,First Class Access 2026,Valid for flights over 2340 miles,770,Lounge Access Coupon,Expiry: 78 days after redemption,24601,2026-02-13,7684,7253
61,AeroSwift 61,1999-11-28,482,First Class Access 2026,Valid for flights over 4221 miles,703,Free Meal Coupon,Expiry: 36 days after redemption,24602,2026-02-19,6704,19101
57,Oceanic Air 57,1986-12-05,478,Summer Miles 2026,Valid for flights over 2873 miles,787,Priority Boarding Coupon,Expiry: 69 days after redemption,24603,2026-01-22,5714,24284
74,Horizon Airways 74,2000-04-28,492,Black Friday Fly 2026,Valid for flights over 3942 miles,714,Free Meal Coupon,Expiry: 69 days after redemption,24604,2026-01-18,8606,16609
67,SkyBound 67,2014-03-26,469,Summer Miles 2026,Valid for flights over 2081 miles,750,Double Points Coupon,Expiry: 59 days after redemption,24605,2026-02-17,8518,5414
54,Global Jet 54,1981-01-15,449,Black Friday Fly 2026,Valid for flights over 2932 miles,756,Priority Boarding Coupon,Expiry: 55 days after redemption,24606,2026-02-11,8550,11835
88,SkyBound 88,2001-01-22,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,24607,2026-01-02,5788,13956
74,Horizon Airways 74,2000-04-28,430,Black Friday Fly 2026,Valid for flights over 2573 miles,793,Free Meal Coupon,Expiry: 44 days after redemption,24608,2026-01-22,9484,11087
48,Oceanic Air 48,1996-07-04,444,First Class Access 2026,Valid for flights over 2340 miles,770,Lounge Access Coupon,Expiry: 78 days after redemption,24609,2026-01-22,6971,4888
58,AeroSwift 58,1978-11-08,414,Black Friday Fly 2026,Valid for flights over 901 miles,722,Free Meal Coupon,Expiry: 88 days after redemption,24610,2026-01-28,6990,4985
54,Global Jet 54,1981-01-15,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,24611,2026-02-28,6057,16112
22,Oceanic Air 22,1993-11-07,413,First Class Access 2026,Valid for flights over 2220 miles,713,Extra Baggage Coupon,Expiry: 49 days after redemption,24612,2026-01-23,8683,3276
28,SkyBound 28,2008-10-29,486,Business Class Upgrade 2026,Valid for flights over 3475 miles,737,Extra Baggage Coupon,Expiry: 70 days after redemption,24613,2026-02-11,8635,6032
8,SkyBound 8,2009-04-22,476,Holiday Special 2026,Valid for flights over 1909 miles,739,Priority Boarding Coupon,Expiry: 57 days after redemption,24614,2026-02-16,8166,24427
64,Global Jet 64,2009-04-15,435,Summer Miles 2026,Valid for flights over 3849 miles,745,Free Meal Coupon,Expiry: 31 days after redemption,24615,2026-01-16,7535,15579
